;Excelente seguir destacando productos ;CHILE
;Excelente servicio mensajeria;MEXICO
;Excelente siempre dar enfasis a los beneficios ademas se comenta con la dra la experiencia de sus colegas pediatras en estomatitis y odinofagia ya que ella lo utiliza como relajante y denticion ademas matinor tambien lo utiliza en ocasiones por tanto;CHILE
;Excelente siempre me comenta que lo que mas utiliza es dz ademas se habia presentado nervoton y dijo que lo ha recetado de igual manera pregunto desde que edad siempre recordar vervoton ;CHILE
;Excelente siempre me comenta que son productos muy antiguos y con excelente seguridad incluso pide siempre matinor ya que tambien lo utiliza mucho el ve enfermedades respiratorias ;CHILE
;Excelente sigue recetando Globifer y comenta que laxonarol es uno de los que mas prescribe proxima visita llevar muestra medica a peticion del Dr ;CHILE
;Excelente solo Globifer es el producto que no conocia por tanto siempre dar enfasis en este producto esta dispuesto a recetar verificar uso en proximas visitas ;CHILE
;Excelente solo se recuerdan presentaciones y precio ya que su receta es constante ;CHILE
;Excelente solo seguir dando mucho enfasis a calmatol y que les explique a sus pacientes mamitas sobre los beneficios y caracteristicas de nuestro producto ;CHILE
;Excelente solo seguir recordando y destacando veneficios a demas de recordar precio de nuestros productos ;CHILE
;Excelente tanto con Cm como con Nv;CHILE
;Excelente tanto con Dm como con Vt y Lx Pide referencias cientificas de Gl y se le entrega estudio comparativo de eficacia Vs fierro no hemico ;CHILE
;Excelente tanto con Dm Vt y Gl Seguir recordando marcas ;CHILE
;Excelente utiliza damizen mas como antiinflamatorio me comenta que es un producto muy antiguo tiene buena seguridad y eficacia por tanto siempre destacar beneficios para sus pacientes ;CHILE
;Excelente utiliza mucho vatanal y comenta que laxonarol tambien lo utiliza tiene buena experiencia con nuestros productos se presento Globifer con excelente acogida incluso dijo que pediria opinion a un ematologo de la clinica acerca de estos hierros;CHILE
;Excelente utiliza mucho vatanal y laxonarol que los prescribe constantemente a sus pacientes embarazadas mayormente dexagin y Globifer no los conocia por tanto se presentaron productos con buena acogida por parte del Dr y dispuesto a recetar verificar ;CHILE
;Excelente y buena construccion de marca y portafolio en la mente del dependiente;COLOMBIA
;Excelente ya indico Globifer esta esperando resultados comenta si el laboratorio tiene alguna pagina web donde se pueden ver los productos por tanto se indica sitio y de todas formas se consulta sobre alguna duda en especial Verificar uso de Globifer ;CHILE
;Excelente ya receta Globifer se logra compromiso con otra paciente ya que aun no llegan resultados de la paciente anterior vatanal lo complementa muy bien con laxonarol por tanto siempre recordar producto y beneficios Le gustan las muestras medicas red;CHILE
;Excelente ya receto Globifer por tanto dar siempre enfasis en este producto ya que ella comenta que los demas los utiliza muy frecuentemente al igual que nervoton por sus pacientes adultos mayor traer muestra medica en caso que necesite ;CHILE
;Excelente ya tiene al menos 1 paciente con Globifer y de todas maneras se logra compromiso de tener otro paciente con Globifer proxima visita destacar beneficios y lograr que tenga mayor cantidad de pacientes ;CHILE
;Excelente ya tiene paciente con Globifer se logra compromiso de volver a recetar nuestro producto preguntar en nuevo contacto su experiencia ademas laxo a rol lo tendra presente ya que dijo que le llega mucho paciente con estrenimiento ;CHILE
;Excelente ya tiene varios pacientes con Globifer esperar respuesta y consultar experiencia en cuanto a los niveles utiliza mucho laxonarol ;CHILE
;Excelente Seguir apoyando a medico con Gl Dm y NP27 ;CHILE
;Excelentes comentarios del producto  esta muy conforme;ARGENTINA
;Excelentes comentarios sobre su experiencia como en cada visita solo se destacan beneficios ya que receta mucho nuestros productos ;CHILE
;Excelentes productos se hizo por NPC al Misure con tiempo estaremos abriendo expectativas con la Etidoxina entre otros;COLOMBIA
;Excelentes resultados con Artrosan muy conformes Gourmet siguen reponiendo un poquito de perro porque le pidenCurabichera compro kill hace 2 semanas por precio ;ARGENTINA
;Excelentes resultados con globifer ademas vatanal laxonarol ;CHILE
;Excelentes resultados con Globifer Forte ;CHILE
;Excelentes resultados con Globifer ha seguido recetando nuestro producto proxima visita corroborar cantidad de pacientes que llegan con anemias y cuantos tiene tratado con Globifer ;CHILE
;Excelentes resultados con vatanal es lo que mas usa de nuestro laboratorio junto con damizen le va muy bien el tto Uso globifer pero no ha vuelto ahora su paciente ;CHILE
;Excelntes comentarios acerca de nuestras marcas logre compromiso con acemuk mixel moperid y quanox gotas entregue recordatorios y vademecum dirigi prescripcion a las alemanas y la Yopal;COLOMBIA
;Excinef;PERU
;Exelente aceite de ducha;CHILE
;Exelente conocimiento de EucerinTrabajando en ESTETICA  cuales tratamientos Que problema preseta piel despues de tratamiento ;CHILE
;Exelente dijo que anteriormente receta a mucho dexagin pero como no se ha visitado olvida los productos lo utiliza mucho despues de hacer un pap ya que se produce inflamacion por tanto se compromete a retomar y Globifer esta muy dispuesto a recetar pro;CHILE
;Exelente efectivamente receto Globifer no recordo nombre nuevamente ya que a medida que tiene muestra va recordando productos que son nuevos los demas utiliza bastante incluyendo nervoton y vermoil por tanto siempre destacar productos pregunto precio d;CHILE
;Exelente se destacan beneficios y presentaciones ;CHILE
;Exelente se presenta Globifer esta dispuesto a indicarlo dice que llegan varios pacientes con anemia a su consulta por tanto verificar ido de nuestro producto ademas utiliza mucho vatanal y laxonarol como coadyuvante para las hemorroides np27 sus mismos;CHILE
;Exelente se recuerdan precios presentaciones y los beneficios dice que su receta de calmatol se ha mantenido pero se hace compromiso de aumentar sus recetas ;CHILE
;Exhibi  los productos  y arregle  la exhibicion ;PERU
;Exhibi  los productos con ayuda del Qf;PERU
;Exhibicion en cuerpo adicional por retirarse CetaphilCapacite de l o ea Dermopure;PERU
;Exinef;PERU
;Exito con uso de Globifer en su madre;CHILE
;Explique mecanica de cupones;GUATEMALA
;Expuse nuevamente las ventajas de utilizar la marca Vitalis acordamos que Revisaria el tema en el Comite de farmacia;COLOMBIA
;F;COLOMBIA
;Facia quebrada y en pesimas condiciones No quieren incorporar;ARGENTINA
;Facilita rotacion trimestral de unas cotizaciones que esta realizando;COLOMBIA
;Facilitan documentos para creacion de codigo Cohoriente;COLOMBIA
;Factura a nombre de SANATORIO LA VILLA  MARTA RIVAS ;GUATEMALA
;Factura a nombre de CORPORACION MEDICA CRUZ  HERRERA GRACIAS;GUATEMALA
;Factura a nombre de GYNECENTER ;GUATEMALA
;Factura programada para 20 de marzo;COLOMBIA
;Factura programada para viernes 09 de marzo;COLOMBIA
;Factura programada para viernes 9 marzo maximo 13 marzo;COLOMBIA
;Factura reciente ;GUATEMALA
;FacturarGracias ;GUATEMALA
;Facturar 105 Amoxiclav Denk x 12 sobres y50 Betasporinas Q45cu;GUATEMALA
;Facturar 21 Glimepirida 3mg21 Metformina Denk 500mg;GUATEMALA
;Facturar Gracias ;GUATEMALA
;Facturar;GUATEMALA
;Facturar  a nombre  de  hospital privado  San Antonio De escuintla No tiene  saldo ;GUATEMALA
;Facturar 5 atenolol Denk 50mg Precio de 106;GUATEMALA
;Facturar a 710iva Enviar de regalo 1 cefaxim 500;ARGENTINA
;Facturar a 750 final solo por unica vez y por comprar 2 Luego seguimos con 710 mas iva;ARGENTINA
;FACTURAR A CORPORACION SA NIT 75205920;GUATEMALA
;FACTURAR A CORPORACION VERDE SA NIT 75205920;GUATEMALA
;Facturar a Farmacias Unidas50 NeuroInstaflam dk Precio Q3250Aciprazol NO FACTURARGracias;GUATEMALA
;Facturar a nombre de Carlos Hermelindo Juan Juan25 Precio Q3250;GUATEMALA
;FACTURAR A NOMBRE DE FARMACIA INFANTIL GRACIAS ;GUATEMALA
;Facturar a nombre de GYNECENTERGRACIAS ;GUATEMALA
;FACTURAR A NOMBRE DE SANATORIO LA VILLA  MARTA RIVAS;GUATEMALA
;Facturar a nombre de  clinica parroquial Guastatoya ;GUATEMALA
;Facturar a nombre de CLINICA PARROQUIAL DE guastatoya;GUATEMALA
;FACTURAR A NOMBRE DE CORPORACION MEDICA CRUZ  HERRERA GRACIAS;GUATEMALA
;Facturar a nombre de farmacia del NINO Morales Izabal EL DR ERICK RODRIGUEZ ES ELPROPIETARIO DE DICHA FARMACIA Y EL REALIZA LOS PEDIDOS;GUATEMALA
;FACTURAR A NOMBRE DE FARMACIA FATIMA GRACIAS ;GUATEMALA
;Facturar a nombre de Farmacia ShekinaNota 2 Dispensadores de Aciprazol Precio Q325Tienen ya programado pago urge producto gracias;GUATEMALA
;Facturar a nombre de farmacia y miscelanea familiar de puerto Barrios izabal;GUATEMALA
;FACTURAR A NOMBRE DE MARVIN OLIVA1212 ANAKIN TABS  12 INSTALAME DK X 10 TABSENVIARLO A LA AGENCIA DE GUATEX RECOGERA DR ANTONIO AJUCUN YO JULIO PEREZ GS;GUATEMALA
;Facturar a nombre de Marvin Oliva Y traerlo a oficinaXfa;GUATEMALA
;Facturar a nombre de sanatorio ASIEL;GUATEMALA
;FACTURAR A NOMBRE DE SANATORIO RAMOS NIT 6950736;GUATEMALA
;Facturar a nombre de SANATORIO SANTA LUCIA POR FAVOR GRACIAS ;GUATEMALA
;Facturar a nombre de Sergio gramajo SIN NIT  gracias ;GUATEMALA
;Facturar a nombre de servicios medicos la ESPERANZA  DE PTO BARRIOS IZABAL;GUATEMALA
;Facturar a nombre de utilidades medicas puerto Barrios Izabal  FAVOR MAMDAR FACTURA ORIGINAL ;GUATEMALA
;FACTURAR A NOMBRE DECORPORACION DE NEGOCIOS OCCIDENTALES POR FAVOR  GRACIAS ;GUATEMALA
;Facturar a nombre de farmacia y miscelanea familiar  PTO Barrios;GUATEMALA
;Facturar a Razon social  Dominguez Enrique Gracias;ARGENTINA
;Facturar como Venta de medicina Nueva AdisonNit 38169681Calle principal san juan cotzal;GUATEMALA
;FACTURAR COMO CF XFAVOR;GUATEMALA
;Facturar como farmacia y drogueria recinos Tejutla San marcos montana ;GUATEMALA
;Facturar con nombre de Farmacia C j   Pir favor  Cualquier duda quedo a la orden  Ayer mande 2412 cicatril favor verifjcar que fue despachado sin duplicarlo  le gusta factura por producto;GUATEMALA
;Facturar en H por favor Cualquier duda consultar con Chiqui Gracias;ARGENTINA
;Facturar en presupuestoConsultar con vendedor;ARGENTINA
;Facturar gracias;GUATEMALA
;Facturar porfavor ;GUATEMALA
;FacturarFarmacia Guatemalteca El ArcoChichicastenango;GUATEMALA
;Facturas con descuento quedan programadas La factura sin descuento esta programada para pago vuernes 09 marzo;COLOMBIA
;fadf;ARGENTINA
;faf;ARGENTINA
;Falla Elvis Carga posdatada;ARGENTINA
;Fallecio el papa de la dra Nos depositara el lunes;GUATEMALA
;Fallecio su madre;CHILE
;Falta de stock problemas internos ;CHILE
;Falta de stok de productos por problemas Internos de bodega ;CHILE
;Falta la grafica superior del lineario ;ARGENTINA
;Falta negociar con este cliente por ibague para crecer y mejorar;COLOMBIA
;Falta recordar e insistir mas con la marca globifer ya que dr olvida la marca se convence de los beneficios ;CHILE
;Falta resurtido de oil control;MEXICO
;Falta resurtido de packs;MEXICO
;Falta vedemecumTiene falta de toque  seco sprsy en fcia;CHILE
;FALTAN ACCESORIOS EN ELVIS EL DE LA BICI Y LOS COMEDEROS DE JAULA;ARGENTINA
;Faltante de stratun afelius kid;PANAMA
;Faltante de varios productos y me comenta la licenciada que los solicita a medida que llegue la receta ;PANAMA
;Faltante de varios productos ya que el mismo sistema lo solicita ;PANAMA
;Faltantes acomode linea deje comision muestras y cupones;ARGENTINA
;Falto la DC y no aviso en tiempo;MEXICO
;Fan de calmatol ;CHILE
;Fan de nuestras marcas ;CHILE
;FARAMACIA COMPLETA Y BIEN SURTIDA ;PANAMA
;Farmacia por pasillo central primer pisoAtencion de  8 a 16 horasParticipa en la homologacion de productos;ARGENTINA
;Farmacia cerrada con cortina  No hay cartel de nada;ARGENTINA
;Farmacia de alta rotacion y de primera eleccion para los medicos de Itagui ;COLOMBIA
;farmacia dentro centro comercial  buen movimiento publico;CHILE
;Farmacia Don GuichoSan Jose pinulaPedido21 Amlo denk 10 mg42 Metformina denk 850mg84 Nifedidenk 10 mg84 Nifedidenk 20 mg63 ParaDenk 125 mgNota Cliente urge pedido ;GUATEMALA
;Farmacia edad Otra Sucursal en carlos calvoMe atendio empleada  que usa los ColorissimoLe deje tester de colormaniac para que pruebe Sergio no estaba Trabaja VOGUE  labiales y Mb sueltoPegue vinilo en la puerta Llamar a sergio;ARGENTINA
;Farmacia El DescuentoChiantlaJueves cancela facturasAtenolol 50 Mg 42Clotrimazol denk 21Metformina 500 denk 21Merformina 1000 denk 21Paracetamol 500 Mg 42 ;GUATEMALA
;Farmacia el RosarioDr Mario del valle Dra Yasmin del valle;GUATEMALA
;Farmacia es de referencia en el sector y duenos impulsan el producto se le visitara el proximo mes cliente informo que le intereso nuestros productos pero en este momento las ventas estan bajas;GUATEMALA
;Farmacia estaba cerrada ;GUATEMALA
;Farmacia Fatima favor enviar con el pedido que paso Hanlet de Folacid  gracias ;GUATEMALA
;Farmacia formato kioscoHable con ClaudiaDolo trabaja con drogueria americana4361 1802;ARGENTINA
;Farmacia Gala Chimaltenango;GUATEMALA
;FARMACIA HOSANNA POAQUIL CHIMALTENANGO FACTURAR PARA MES DE ABRIL;GUATEMALA
;FARMACIA INTERNA DEL DR JULIO CESAR VELASQUEZ DE COATEPEQUE  SE CONSERVA PRECIO ANTERIOR COMO EL ULTIMO PEDIDO  GRACIAS ;GUATEMALA
;Farmacia la salude por 8 meses y no a prestado interes en nuestro productos le dare darle baja;GUATEMALA
;Farmacia limaDanielaHice repo Hay que ver co arranque la facu;ARGENTINA
;Farmacia LourdesJoyabaj Quiche;GUATEMALA
;Farmacia Marbella no tiene ningun producto de derma ya que los retiro por vencimiento ;PANAMA
;Farmacia Popular Alexandra AfarpoZacualpa Quiche ;GUATEMALA
;Farmacia se dividio en sucursales cada una realizara pedido se le visitara a nuevo dueno;GUATEMALA
;Farmacia Sicajau Solola;GUATEMALA
;Farmacia Utatlan de Tecpan;GUATEMALA
;Farmacia visitada la semana del 12Lograr stock linea ;COLOMBIA
;Farmaprecios;CHILE
;FARMAVIDA 41;COLOMBIA
;fasdf;ARGENTINA
;fasdfaf;ARGENTINA
;fasdfasdf;ARGENTINA
;Favor  facturar a nombre de FARMACIA Y MICELANEA FAMILIAR PTO Barrios ;GUATEMALA
;FAVOR  enviar pedido al contado enviar la factura con nota de credito del 5  y su respectivo recibo de caja  de lo contrario no se recibe el pedido Gracias ;GUATEMALA
;Favor  facturar a nombre de farmacia los MIXCOS ;GUATEMALA
;FAVOR AGREGAR 63 FLUCONA DENK 150mg;GUATEMALA
;Favor agregar 106 tantum rosa ya que no apatece   Gracias   Eduardo ese pedido tiene que ser con fecha de 28 de febrero  Gracias;GUATEMALA
;Favor agregar 21 cicatril21 Nifedidenk 10mg 21 PantoDenk 40mg Este es un pedido real;GUATEMALA
;Favor apoyar con el pedido le urge al medico;GUATEMALA
;Favor apoyar pedido urge;GUATEMALA
;Favor cambiarle el nit a consumidor final No tiene saldo conmigo ;GUATEMALA
;Favor colocar este pedido en factura aparte porque va a cancelar en dos pagos este PerenterolSaludos;GUATEMALA
;Favor colocar la linea Alfa para muestras;GUATEMALA
;Favor colocarles bono a los productos que siempre se les a dado bono el Lic Eugenio en una visita que hizo a peten les dejo anotado de que productos se les dara y respetara ese bono;GUATEMALA
;Favor confirmar pedido ya que el mes pasado no se el envio a nombre de Luis Adan Xalix;GUATEMALA
;Favor de adjuntar al pedido anterior Supraxime 50 ml 101010 ;GUATEMALA
;FAVOR DE ENTREGAR EL DIA LUNES 26 DE MARZO ANTES DE LA 1PMPOR FAVOR GRACIAS ;GUATEMALA
;favor de enviar ;GUATEMALA
;Favor de enviar cancelo en efectivo facturas anteriorSan Pablo San Marcos;GUATEMALA
;Favor de enviar cliente cancelara el viernes factura pendienteMorales Izabal ;GUATEMALA
;Favor de enviar con urgencia ;GUATEMALA
;Favor de enviar de caracter URGENTE;GUATEMALA
;Favor de enviar el pedidoGraciasZona 10;GUATEMALA
;Favor de enviar el pedidoSanto tomas de castilla ;GUATEMALA
;Favor de enviar el pedidoZacapa;GUATEMALA
;Favor de enviar el pedido;GUATEMALA
;Favor de enviar el pedido cliente sin saldoEstor Izabal;GUATEMALA
;Favor de enviar el pedido con URGENCIANEBAJ QUICHE;GUATEMALA
;Favor de enviar el pedido la otra semana voy para aya cliente de nebaj quiche;GUATEMALA
;Favor de enviar el pedido no tiene saldo es de Coatepeque;GUATEMALA
;Favor de enviar el pedido URGENTEzona 6;GUATEMALA
;Favor de enviar Gracias ;GUATEMALA
;Favor de enviar paga el jueves;GUATEMALA
;Favor de enviar pedido21 atenolol 50mg denk Amates izabal;GUATEMALA
;Favor de enviar pedidoDispensador de perenterol lo deje de una ves favor de solor facturarPuerto barrios;GUATEMALA
;Favor de enviar pedidoGuastatoya;GUATEMALA
;Favor de enviar pedidoMorales izabal;GUATEMALA
;Favor de enviar pedidoQuiche;GUATEMALA
;Favor de enviar pedidoZacapa Dueno Axel Orellana;GUATEMALA
;Favor de enviar pedidoZona 10 reviven a partir de las 3 pm Gracias;GUATEMALA
;Favor de enviar pedido Cliente comenta que ya no debe nada y rectificaran eso con estuardo el dia sabadoSan Rafael pie de la Cuesta San Marcos;GUATEMALA
;Favor de enviar pedido Uspantan;GUATEMALA
;Favor de enviar Pedido;GUATEMALA
;Favor de enviar pedido al cliente se le trabajara los cupones de Maxicrez 120ml y Gestabion 30 tabletas favor de enviar en pedido los cupones con sello de Mercafarma gracias;GUATEMALA
;Favor de enviar pedido cancelo factura y abono al eva queda saldo de mil;GUATEMALA
;Favor de enviar pedido cliente cancelo factura anterior;GUATEMALA
;Favor de enviar pedido cliente es de zacapa ya cancelo facturas anterior en efectivo;GUATEMALA
;Favor de enviar pedido con urgencia cliente habia realizado pedido hace 2 semanas;GUATEMALA
;Favor de enviar pedido graciasMorales;GUATEMALA
;Favor de enviar pedido y facturar con fecha mes de Abril;GUATEMALA
;Favor de enviar viaria pedido no tiene saldo es de Coatepeque ;GUATEMALA
;Favor de enviar y agregar al otro pedido gracias;GUATEMALA
;Favor de enviarloGUastatoya ;GUATEMALA
;Favor de enviarlo;GUATEMALA
;Favor de enviarlo con caracter Urgente Gracias;GUATEMALA
;Favor de facturar a mi codigo Mario Ramos;GUATEMALA
;Favor de facturarlo a nombre de FARMACIA LARA;GUATEMALA
;Favor de mandar la bonificacion 8 unidades autorizada por Alex osuna de la factura anterior Fact 7616;GUATEMALA
;Favor el anakim mandarlo sin el atado y con precio  Cancelo factura y dentro de 15 dias Abona a factura pendiente ;GUATEMALA
;favor emitir factura por producto  Del precio de instaflam dk 20 tab No estoy seguro  Mandale el mis o precio por favor Eduardo Gracias;GUATEMALA
;Favor enviar a 10 calle 1035 Zona 3 Pasaje Minerva II San Marcos;GUATEMALA
;Favor enviar a 10 calle 1035 zona 3 Pasaje Minerva II San Marcos  Telefono 77609235 Por favor ;GUATEMALA
;Favor enviar a sector 2 cambote zona 11  Clz Kai il Balam frente a pradera Huehuetenango;GUATEMALA
;Favor enviar a siguiente direccion3ra AVENIDA 481 ZONA 1 SalcajaTel 57891576;GUATEMALA
;Favor enviar al dr Ya que necesita lo antes posible el ulciless x 28 tabs ;GUATEMALA
;Favor ENVIAR AL PRECIO QUE LE COLOQUE AUTORIZADO X CARLOS MORALES ;GUATEMALA
;Favor enviar con caja y etiquetado ;GUATEMALA
;Favor enviar el dispensador de perenterol faltante;GUATEMALA
;Favor enviar el pedido el dia de hoy como urgente Al codigo de Edgar Santos Saludos;GUATEMALA
;Favor enviar este pedido con el visitador gamma  Axel por el montodel mismo  GraciasA este cliente se le dio presion  les recuerdo que este cliente tiene saldo a favor elaborar nota de credito ;GUATEMALA
;Favor enviar este pedido urgente  etiquetado  pedido a nombre de Hospital Privado Genesis pide el cliente que  se envie  hoy por favor;GUATEMALA
;Favor enviar este pedido urgente El saldo que tiene no ha vencido y NO incrementar el 10 de precio al neuro instaflam ;GUATEMALA
;Favor enviar etiquetado y elanakim duo pack separado los dosproductos;GUATEMALA
;Favor enviar factura a mi nombre ERICK SALVADOR REYES a direccion de 11  avenida 301  Chiquimula  Telefono de la dra 53313456;GUATEMALA
;Favor enviar hoy enviar con etiqueta precio publico cancelo en efectivo;GUATEMALA
;Favor enviar la promocion mas 10 instaflam por 10 tabletas  Cancelo Q311182 en efectivo ;GUATEMALA
;Favor enviar los 12 instaflam dk oferta del mes de marzo;GUATEMALA
;Favor enviar lote de octubre de 2018;GUATEMALA
;Favor enviar oferta con anakim bid capl1212 anakim mas 12 instaflam dk x 10 tabl;GUATEMALA
;Favor enviar panal solo con ampollas sin jeringa;GUATEMALA
;Favor enviar pedido con etiqueta de precio publico es muy importante este detalle;GUATEMALA
;Favor enviarle la oferta con 12 instaflam dk;GUATEMALA
;Favor enviarle la oferta con 12 instaflam dk tab;GUATEMALA
;Favor enviarlo el dia viernes 9 urgente ya que el cliente no tiene inventario;GUATEMALA
;Favor Factura de manera urgente El cliente lo necesita recibir el dia de manana URGENTE ;GUATEMALA
;Favor facturar ;GUATEMALA
;FAVOR FACTURAR 106 Amoxiclav DENK;GUATEMALA
;Favor facturar 100 dolkeflam inyectable de 60 a Q2500 cada una cualquier consulta quedo a sus ordenes;GUATEMALA
;Favor facturar 21 tantum rosa ;GUATEMALA
;Favor facturar a la mayor brevedad;GUATEMALA
;Favor facturar a nombre de  asociacion de hermanas franciscanas  19 c 14 82 zona 1 nit 544911 1;GUATEMALA
;Favor facturar a nombre de ABELINO CAXAJ tiene un saldo a favor de 500 ;GUATEMALA
;Favor facturar a nombre de CENTRO CLINICO KAIROS;GUATEMALA
;Favor facturar a nombre de Clinica Medica Doctor Oscar Vitelio Herrera sierra cancelo 3500;GUATEMALA
;FAVOR FACTURAR A NOMBRE DE CORPORACION MEDICA CRUZ   HERRERA GRACIAS;GUATEMALA
;Favor facturar a nombre de CORPORACION MEDICA CRUZ  HERRERA GRACIAS;GUATEMALA
;FAVOR FACTURAR A NOMBRE DE FARMACIA LARAJOYABAJ;GUATEMALA
;Favor facturar a nombre de Samuel 33 unocef tabletas y 63 tantum spray El pedido es urgente q llegue manana ;GUATEMALA
;Favor facturar a nombre de SANATORIO SANTA ANA  Guastatoya;GUATEMALA
;FAVOR FACTURAR A NOMBRE SE GYNECENTERSANTA CLARA VILLA NUEVA GRACIAS ;GUATEMALA
;Favor facturar ahora y hacer el favor de traerlo al dr es para uso personal a 1800 cu;GUATEMALA
;Favor facturar al precio que le coloque;GUATEMALA
;FAVOR FACTURAR CF;GUATEMALA
;Favor facturar cliente  de Joyabaj;GUATEMALA
;Favor facturar cliente de San Pedro yepocapa Chimaltenango;GUATEMALA
;Favor facturar comoFarmacia Bendicion y Fe Nit 91561620;GUATEMALA
;FAVOR FACTURAR COMO CF;GUATEMALA
;Favor facturar con el precio que le Coloque;GUATEMALA
;Favor facturar con fecha 2 de Marzo bonificacion de aciprazol fue autorizada en reunion 111 y multiplos;GUATEMALA
;Favor facturar de manera urgenteSegun el plan comercial entregar 10 unidades de ulciless x 28 101010Adicionalmente se le entrego 11 de perenterol 200mg Facturar;GUATEMALA
;Favor facturar ese pedido a nombre de farmacia C J   Factura por cada producto;GUATEMALA
;Favor facturar le urge al cliente ;GUATEMALA
;Favor facturar lo antes posible;GUATEMALA
;Favor facturar pronto ;GUATEMALA
;Favor facturar supraxime ambas presentaciones en una factura aparte ;GUATEMALA
;Favor facturar tantum spray en una factura aparte  Gracias;GUATEMALA
;Favor facturar y ver bien que productos se solicitan y la fecha del pedido;GUATEMALA
;Favor facturar;GUATEMALA
;Favor facturarCancelo todo en efectivo ;GUATEMALA
;Favor facturarCliente de Solola;GUATEMALA
;Favor facturarDon Mariano es quien impulsa los productos y da consulta x esa razon el 11 ;GUATEMALA
;Favor FacturarUrge el PRODUCTO;GUATEMALA
;Favor facturar Cliente pago en efectivo saldo;GUATEMALA
;Favor facturar ;GUATEMALA
;Favor facturar Cliente cancelo en efectivo;GUATEMALA
;Favor facturar En  diferente factura10010050Cancelo 280000;GUATEMALA
;Favor facturar ;GUATEMALA
;Favor facturarlo hoy porque se ma habia psado enviarlo   Desde el martes  Hoy me di cuenta en mi reporte  ;GUATEMALA
;Favor incluir bono de Q1000 a Geriaking;GUATEMALA
;FAVOR LA DIRECCION DE ENVIO ES LA SIGUIENTEAldea ChampinonCruce entre Balneario Agua Tibia y el centro de Champollap Zona 1Canton Vista Hermosa San Pedro San Marcos;GUATEMALA
;Favor llevar el pedido a oficinas de zona 15 el visitador Mynor Leon se llevara el pedido Gracias ;GUATEMALA
;Favor mandar a precio de 11 perenterol caps  Con su descuento del 10 como estamos  Gracias;GUATEMALA
;FAVOR MANDAR ANAKIM BID DUOPACK SIN SINTA DE OFERTADESPEGADO a solicitud del clienteSe le dio bonificaciin 11 en neuroinataflam xq es producto que se maneja con precio y es en 100 unidades ;GUATEMALA
;Favor mandar ankim duopack sin  sinta adesiva Despegado de inataflam susp;GUATEMALA
;Favor mandar oferta de ulciless101010Y el dolkeflam mandar solo el panal con las 100 ampollas;GUATEMALA
;Favor mandar separado el anakim bid del instaflam susp;GUATEMALA
;Favor mantener el precio que se le habia dado anteriormente  Gracias;GUATEMALA
;Favor no subir el 10 se le da esta bonificacion por ser producto que se trabaja pornprecio y el dueno de la farmacia es enfermero MANUEL ESTRADA;GUATEMALA
;Favor no subirle el 10 a neuroinstaflam producto se trabaja por precio pero por tema de venta bonificado  se factura asi;GUATEMALA
;Favor pedir autorizacion con carlos morales respecto al 10 mas 10 de nortriax En base al comportamiento de compra del cliente Grs;GUATEMALA
;Favor ponerle bono a Gestabion x 60 de Q1500 y a enziplus cada blister bono de Q1000 y Aciprazol el mismo valor queva tenido por blister no se si es Q2000 o Q2500 revisar porfavor;GUATEMALA
;Favor revisar precios de dolo y neuro 1 ampolla Que sean los mismos 15 cada ampolla Si lo ingrese por menos Favor de corregirlo y subirle al precio habitualDenk farma losartan 50mg 10 mas 5;GUATEMALA
;Favor separar y etiquetar cada producto;GUATEMALA
;Favor ver bien los productos solicitados para facturar de manera correcta y tomar en cuenta la fecha de la solicitud para no quedarle mal al cliente;GUATEMALA
;Favor verificar que no diga Dra En la factura ;GUATEMALA
;Favor verificar que No se le envie la presentacion de Fluxiless Kids Quiere el producto sin super heroe;GUATEMALA
;Favor verificar y mantener el precio que se le ha manejado al doctor sino lo devolveran Gracias;GUATEMALA
;Fcia aun tiene producto;GUATEMALA
;Fcia la fuenteSan Juan Comalapa;GUATEMALA
;Fcia limaDaniela  re buena ondaTiene poco de la linea  no esmaltes mb suelto Sud 2948Suizo 25666;ARGENTINA
;Fcia San Carlos nit 2323419ChimaltenangoClientr cancelo en efectivo el saldo que tenia;GUATEMALA
;Fcia solis AnaliaLe deje catalogo y vinilo etcEl encargado no estaba   juan carlosVera el catalogo  Llamar en 15 diasFarmaciasolis1702yahoocomar4381 9140156 475 4965Sud 17579;ARGENTINA
;Fctura a nombre de Aracely Amabel LazaroAbono 100000El supraxil es con precio solo que no recuerdo a como se lo hemos trabajado ;GUATEMALA
;Fecha larga de vencimiento;GUATEMALA
;FECLIBATel 47619149Email Distrito04feclibaorgarLa senora Alonso es una de las referentes para contactarnos con FECLIBAInstituciones que abarca Centro Medico del TalarCl Privada Santa MariaCl Privada San FernandoHtal Privado Nuestra S;ARGENTINA
;Federico ocupado poco tiempo para recibirme Pregunte si habia comprado los productos que habiamos hablado la vezanterior y todavia no Papini tenia que pasar y no paso;ARGENTINA
;Felices de haber gana la bicicleta proximamente mucho hacia heidelg y seguiran apoyando a todas nuestras marcas;GUATEMALA
;Felipe no estaba Me pasara por telef el pedidi0o;ARGENTINA
;Felipepara levantar pedido;ARGENTINA
;Feliz de ver regresar a EUROETIKA a su consultorio dice que estaba olvidado de nuestra parte Solicito informacion de unos bonos que estan pendientes por entregarle desde que estaba Catalina Acevedo Me comprometi a darle la informacion en cuanto la;COLOMBIA
